source,target,bitwidth,n_iter,t_error_p2pl
source_2025-12-12_13.00.34/09,target_bolt-4_id-10106.pcd,13,20,12.70394690084904
source_2025-12-12_13.00.34/09,target_bolt-4_id-10106.pcd,13,50,12.636149910515709
source_2025-12-12_13.00.34/09,target_bolt-4_id-10106.pcd,14,2,13.30097554129602
source_2025-12-12_13.00.34/09,target_bolt-4_id-10106.pcd,14,5,12.919876211178318
source_2025-12-12_13.00.34/09,target_bolt-4_id-10106.pcd,14,10,12.737849691033324
source_2025-12-12_13.00.34/09,target_bolt-4_id-10106.pcd,14,20,12.703229238936398
source_2025-12-12_13.00.34/09,target_bolt-4_id-10106.pcd,14,50,12.671598567170399
source_2025-12-12_13.00.34/09,target_bolt-4_id-10106.pcd,15,2,13.66722236041365
source_2025-12-12_13.00.34/09,target_bolt-4_id-10106.pcd,15,5,12.980351384875876
source_2025-12-12_13.00.34/09,target_bolt-4_id-10106.pcd,15,10,12.74253137736181
source_2025-12-12_13.00.34/09,target_bolt-4_id-10106.pcd,15,20,12.697770338787846
source_2025-12-12_13.00.34/09,target_bolt-4_id-10106.pcd,15,50,12.676666905890311
source_2025-12-12_13.00.34/09,target_bolt-4_id-10106.pcd,16,2,14.421177062587386
source_2025-12-12_13.00.34/09,target_bolt-4_id-10106.pcd,16,5,13.11595664293727
source_2025-12-12_13.00.34/09,target_bolt-4_id-10106.pcd,16,10,12.742003229641684
source_2025-12-12_13.00.34/09,target_bolt-4_id-10106.pcd,16,20,12.691785844314804
source_2025-12-12_13.00.34/09,target_bolt-4_id-10106.pcd,16,50,12.672004707412606
source_2025-12-12_13.00.34/09,target_bolt-3_id-9983.pcd,10,2,4.587550312874049
source_2025-12-12_13.00.34/09,target_bolt-3_id-9983.pcd,10,5,2.5189873083498604
source_2025-12-12_13.00.34/09,target_bolt-3_id-9983.pcd,10,10,2.599675028638603
source_2025-12-12_13.00.34/09,target_bolt-3_id-9983.pcd,10,20,3.050714049904179
source_2025-12-12_13.00.34/09,target_bolt-3_id-9983.pcd,10,50,4.14652513586385
source_2025-12-12_13.00.34/09,target_bolt-3_id-9983.pcd,11,2,7.262217419830907
source_2025-12-12_13.00.34/09,target_bolt-3_id-9983.pcd,11,5,4.368687750066279
source_2025-12-12_13.00.34/09,target_bolt-3_id-9983.pcd,11,10,2.663789191498886
source_2025-12-12_13.00.34/09,target_bolt-3_id-9983.pcd,11,20,2.540152962040594
source_2025-12-12_13.00.34/09,target_bolt-3_id-9983.pcd,11,50,3.1315376529435826
source_2025-12-12_13.00.34/09,target_bolt-3_id-9983.pcd,12,2,17.917285555935177
source_2025-12-12_13.00.34/09,target_bolt-3_id-9983.pcd,12,5,6.576369020602498
source_2025-12-12_13.00.34/09,target_bolt-3_id-9983.pcd,12,10,3.37345817583935
source_2025-12-12_13.00.34/09,target_bolt-3_id-9983.pcd,12,20,2.3580257980532084
source_2025-12-12_13.00.34/09,target_bolt-3_id-9983.pcd,12,50,2.6116315783518607
source_2025-12-12_13.00.34/09,target_bolt-3_id-9983.pcd,13,2,14.498776134972442
source_2025-12-12_13.00.34/09,target_bolt-3_id-9983.pcd,13,5,5.376339455820936
source_2025-12-12_13.00.34/09,target_bolt-3_id-9983.pcd,13,10,2.7999181732152834
source_2025-12-12_13.00.34/09,target_bolt-3_id-9983.pcd,13,20,2.322979899384172
source_2025-12-12_13.00.34/09,target_bolt-3_id-9983.pcd,13,50,2.4488629783217144
source_2025-12-12_13.00.34/09,target_bolt-3_id-9983.pcd,14,2,5.852403935857681
source_2025-12-12_13.00.34/09,target_bolt-3_id-9983.pcd,14,5,2.908975277897805
source_2025-12-12_13.00.34/09,target_bolt-3_id-9983.pcd,14,10,2.3704532727501797
source_2025-12-12_13.00.34/09,target_bolt-3_id-9983.pcd,14,20,2.3096492051267328
source_2025-12-12_13.00.34/09,target_bolt-3_id-9983.pcd,14,50,2.3734117780220196
source_2025-12-12_13.00.34/09,target_bolt-3_id-9983.pcd,15,2,5.411860713774775
source_2025-12-12_13.00.34/09,target_bolt-3_id-9983.pcd,15,5,2.627452556225386
source_2025-12-12_13.00.34/09,target_bolt-3_id-9983.pcd,15,10,2.3292647418275254
source_2025-12-12_13.00.34/09,target_bolt-3_id-9983.pcd,15,20,2.3095877248490453
source_2025-12-12_13.00.34/09,target_bolt-3_id-9983.pcd,15,50,2.328983995319002
source_2025-12-12_13.00.34/09,target_bolt-3_id-9983.pcd,16,2,5.74987934858571
source_2025-12-12_13.00.34/09,target_bolt-3_id-9983.pcd,16,5,2.811018767401618
source_2025-12-12_13.00.34/09,target_bolt-3_id-9983.pcd,16,10,2.3535374035487533
source_2025-12-12_13.00.34/09,target_bolt-3_id-9983.pcd,16,20,2.316523044481674
source_2025-12-12_13.00.34/09,target_bolt-3_id-9983.pcd,16,50,2.327134468841504
source_2025-12-12_13.00.34/09,target_bolt-3_id-9982.pcd,10,2,6.6567851948669565
source_2025-12-12_13.00.34/09,target_bolt-3_id-9982.pcd,10,5,3.4405601344993957
source_2025-12-12_13.00.34/09,target_bolt-3_id-9982.pcd,10,10,2.6476722340931045
source_2025-12-12_13.00.34/09,target_bolt-3_id-9982.pcd,10,20,2.2382066143637442
source_2025-12-12_13.00.34/09,target_bolt-3_id-9982.pcd,10,50,3.2707982916712486
source_2025-12-12_13.00.34/09,target_bolt-3_id-9982.pcd,11,2,19.51279179336236
source_2025-12-12_13.00.34/09,target_bolt-3_id-9982.pcd,11,5,7.865872378252977
source_2025-12-12_13.00.34/09,target_bolt-3_id-9982.pcd,11,10,3.3437648521210908
source_2025-12-12_13.00.34/09,target_bolt-3_id-9982.pcd,11,20,2.075449266844943
source_2025-12-12_13.00.34/09,target_bolt-3_id-9982.pcd,11,50,2.3472412571968904
source_2025-12-12_13.00.34/09,target_bolt-3_id-9982.pcd,12,2,4.219783846356118
source_2025-12-12_13.00.34/09,target_bolt-3_id-9982.pcd,12,5,2.682198394983988
source_2025-12-12_13.00.34/09,target_bolt-3_id-9982.pcd,12,10,2.1559583512408023
source_2025-12-12_13.00.34/09,target_bolt-3_id-9982.pcd,12,20,1.8917073246804401
source_2025-12-12_13.00.34/09,target_bolt-3_id-9982.pcd,12,50,1.963953878388173
source_2025-12-12_13.00.34/09,target_bolt-3_id-9982.pcd,13,2,4.76289677745732
source_2025-12-12_13.00.34/09,target_bolt-3_id-9982.pcd,13,5,3.1406754427931842
source_2025-12-12_13.00.34/09,target_bolt-3_id-9982.pcd,13,10,2.2526238203954776
source_2025-12-12_13.00.34/09,target_bolt-3_id-9982.pcd,13,20,1.8805906927416458
source_2025-12-12_13.00.34/09,target_bolt-3_id-9982.pcd,13,50,1.8853890679053196
source_2025-12-12_13.00.34/09,target_bolt-3_id-9982.pcd,14,2,4.152216494105284
source_2025-12-12_13.00.34/09,target_bolt-3_id-9982.pcd,14,5,2.649294547843837
source_2025-12-12_13.00.34/09,target_bolt-3_id-9982.pcd,14,10,2.0588929066681176
source_2025-12-12_13.00.34/09,target_bolt-3_id-9982.pcd,14,20,1.8314341758379618
source_2025-12-12_13.00.34/09,target_bolt-3_id-9982.pcd,14,50,1.8292622283538706
source_2025-12-12_13.00.34/09,target_bolt-3_id-9982.pcd,15,2,4.447311208763947
source_2025-12-12_13.00.34/09,target_bolt-3_id-9982.pcd,15,5,2.703273955189838
source_2025-12-12_13.00.34/09,target_bolt-3_id-9982.pcd,15,10,2.1027843880584927
source_2025-12-12_13.00.34/09,target_bolt-3_id-9982.pcd,15,20,1.8353525672045445
source_2025-12-12_13.00.34/09,target_bolt-3_id-9982.pcd,15,50,1.829071712215011
source_2025-12-12_13.00.34/09,target_bolt-3_id-9982.pcd,16,2,4.327319713780087
source_2025-12-12_13.00.34/09,target_bolt-3_id-9982.pcd,16,5,2.793441024886723
source_2025-12-12_13.00.34/09,target_bolt-3_id-9982.pcd,16,10,2.090982184172196
source_2025-12-12_13.00.34/09,target_bolt-3_id-9982.pcd,16,20,1.8306551832748978
source_2025-12-12_13.00.34/09,target_bolt-3_id-9982.pcd,16,50,1.8222559752575487
source_2025-12-12_13.00.34/09,target_bolt-10_id-10607.pcd,10,2,20.15031009988405
source_2025-12-12_13.00.34/09,target_bolt-10_id-10607.pcd,10,5,13.458412538498978
source_2025-12-12_13.00.34/09,target_bolt-10_id-10607.pcd,10,10,12.058696496115408
source_2025-12-12_13.00.34/09,target_bolt-10_id-10607.pcd,10,20,12.569581261323068
source_2025-12-12_13.00.34/09,target_bolt-10_id-10607.pcd,10,50,12.7191915615832
source_2025-12-12_13.00.34/09,target_bolt-10_id-10607.pcd,11,2,17.05517622140473
source_2025-12-12_13.00.34/09,target_bolt-10_id-10607.pcd,11,5,12.81193839003601
source_2025-12-12_13.00.34/09,target_bolt-10_id-10607.pcd,11,10,12.057872690456186
source_2025-12-12_13.00.34/09,target_bolt-10_id-10607.pcd,11,20,12.307632906480029
source_2025-12-12_13.00.34/09,target_bolt-10_id-10607.pcd,11,50,11.761463565426444
source_2025-12-12_13.00.34/09,target_bolt-10_id-10607.pcd,12,2,20.4624374034696
source_2025-12-12_13.00.34/09,target_bolt-10_id-10607.pcd,12,5,14.152452331227211
source_2025-12-12_13.00.34/09,target_bolt-10_id-10607.pcd,12,10,11.866070566730976
source_2025-12-12_13.00.34/09,target_bolt-10_id-10607.pcd,12,20,12.10834782776415
source_2025-12-12_13.00.34/09,target_bolt-10_id-10607.pcd,12,50,11.885110471962603
source_2025-12-12_13.00.34/09,target_bolt-10_id-10607.pcd,13,2,22.764222510131596
source_2025-12-12_13.00.34/09,target_bolt-10_id-10607.pcd,13,5,15.278965527495297
source_2025-12-12_13.00.34/09,target_bolt-10_id-10607.pcd,13,10,11.709022079143422
source_2025-12-12_13.00.34/09,target_bolt-10_id-10607.pcd,13,20,12.096483560872798
source_2025-12-12_13.00.34/09,target_bolt-10_id-10607.pcd,13,50,11.972532757736701
source_2025-12-12_13.00.34/09,target_bolt-10_id-10607.pcd,14,2,20.870311158397026
source_2025-12-12_13.00.34/09,target_bolt-10_id-10607.pcd,14,5,14.186721072337095
source_2025-12-12_13.00.34/09,target_bolt-10_id-10607.pcd,14,10,11.836708145606845
source_2025-12-12_13.00.34/09,target_bolt-10_id-10607.pcd,14,20,12.104045218585092
source_2025-12-12_13.00.34/09,target_bolt-10_id-10607.pcd,14,50,12.054875610874435
source_2025-12-12_13.00.34/09,target_bolt-10_id-10607.pcd,15,2,20.430965575608287
source_2025-12-12_13.00.34/09,target_bolt-10_id-10607.pcd,15,5,13.797125234277594
source_2025-12-12_13.00.34/09,target_bolt-10_id-10607.pcd,15,10,11.891136185952032
source_2025-12-12_13.00.34/09,target_bolt-10_id-10607.pcd,15,20,12.114690932473913
source_2025-12-12_13.00.34/09,target_bolt-10_id-10607.pcd,15,50,12.052599736743801
source_2025-12-12_13.00.34/09,target_bolt-10_id-10607.pcd,16,2,20.96076662548046
source_2025-12-12_13.00.34/09,target_bolt-10_id-10607.pcd,16,5,14.275802664350005
source_2025-12-12_13.00.34/09,target_bolt-10_id-10607.pcd,16,10,11.805970370323145
source_2025-12-12_13.00.34/09,target_bolt-10_id-10607.pcd,16,20,12.099881800906191
source_2025-12-12_13.00.34/09,target_bolt-10_id-10607.pcd,16,50,12.145815630231237
source_2025-12-12_13.00.34/09,target_bolt-3_id-10045.pcd,10,2,5.854203878277674
source_2025-12-12_13.00.34/09,target_bolt-3_id-10045.pcd,10,5,5.041281970736263
source_2025-12-12_13.00.34/09,target_bolt-3_id-10045.pcd,10,10,4.856644583761438
source_2025-12-12_13.00.34/09,target_bolt-3_id-10045.pcd,10,20,5.6087946349640205
source_2025-12-12_13.00.34/09,target_bolt-3_id-10045.pcd,10,50,8.954528922082089
source_2025-12-12_13.00.34/09,target_bolt-3_id-10045.pcd,11,2,6.279850424937243
source_2025-12-12_13.00.34/09,target_bolt-3_id-10045.pcd,11,5,5.116479353518002
source_2025-12-12_13.00.34/09,target_bolt-3_id-10045.pcd,11,10,4.9376943787094785
source_2025-12-12_13.00.34/09,target_bolt-3_id-10045.pcd,11,20,5.145518925992336
source_2025-12-12_13.00.34/09,target_bolt-3_id-10045.pcd,11,50,6.428673633920066
source_2025-12-12_13.00.34/09,target_bolt-3_id-10045.pcd,12,2,6.462933191413632
source_2025-12-12_13.00.34/09,target_bolt-3_id-10045.pcd,12,5,4.792381442840274
source_2025-12-12_13.00.34/09,target_bolt-3_id-10045.pcd,12,10,4.783816201145076
source_2025-12-12_13.00.34/09,target_bolt-3_id-10045.pcd,12,20,4.919041037645516
source_2025-12-12_13.00.34/09,target_bolt-3_id-10045.pcd,12,50,5.4124675760095835
source_2025-12-12_13.00.34/09,target_bolt-3_id-10045.pcd,13,2,6.267015401823305
source_2025-12-12_13.00.34/09,target_bolt-3_id-10045.pcd,13,5,5.109491440373898
source_2025-12-12_13.00.34/09,target_bolt-3_id-10045.pcd,13,10,4.865369317121533
source_2025-12-12_13.00.34/09,target_bolt-3_id-10045.pcd,13,20,4.874371754439243
source_2025-12-12_13.00.34/09,target_bolt-3_id-10045.pcd,13,50,5.0569651323033735
source_2025-12-12_13.00.34/09,target_bolt-3_id-10045.pcd,14,2,6.138811073613999
source_2025-12-12_13.00.34/09,target_bolt-3_id-10045.pcd,14,5,5.035061042554031
source_2025-12-12_13.00.34/09,target_bolt-3_id-10045.pcd,14,10,4.855708383805151
source_2025-12-12_13.00.34/09,target_bolt-3_id-10045.pcd,14,20,4.841025261802277
source_2025-12-12_13.00.34/09,target_bolt-3_id-10045.pcd,14,50,4.910360619009392
source_2025-12-12_13.00.34/09,target_bolt-3_id-10045.pcd,15,2,6.094144241569248
source_2025-12-12_13.00.34/09,target_bolt-3_id-10045.pcd,15,5,5.084747781108772
source_2025-12-12_13.00.34/09,target_bolt-3_id-10045.pcd,15,10,4.867532200868863
source_2025-12-12_13.00.34/09,target_bolt-3_id-10045.pcd,15,20,4.846250188981256
source_2025-12-12_13.00.34/09,target_bolt-3_id-10045.pcd,15,50,4.870178012347265
source_2025-12-12_13.00.34/09,target_bolt-3_id-10045.pcd,16,2,6.122342061304469
source_2025-12-12_13.00.34/09,target_bolt-3_id-10045.pcd,16,5,5.111914893587337
source_2025-12-12_13.00.34/09,target_bolt-3_id-10045.pcd,16,10,4.871307280060724
source_2025-12-12_13.00.34/09,target_bolt-3_id-10045.pcd,16,20,4.835929031577646
source_2025-12-12_13.00.34/09,target_bolt-3_id-10045.pcd,16,50,4.845385919427656
source_2025-12-12_13.00.34/09,target_bolt-3_id-9984.pcd,10,2,30.239446126078832
source_2025-12-12_13.00.34/09,target_bolt-3_id-9984.pcd,10,5,15.810084820135208
source_2025-12-12_13.00.34/09,target_bolt-3_id-9984.pcd,10,10,10.667676634301307
source_2025-12-12_13.00.34/09,target_bolt-3_id-9984.pcd,10,20,8.325044561688255
source_2025-12-12_13.00.34/09,target_bolt-3_id-9984.pcd,10,50,8.072846252387885
source_2025-12-12_13.00.34/09,target_bolt-3_id-9984.pcd,11,2,14.275875244247175
source_2025-12-12_13.00.34/09,target_bolt-3_id-9984.pcd,11,5,10.26008996949632
source_2025-12-12_13.00.34/09,target_bolt-3_id-9984.pcd,11,10,8.44929612815004
source_2025-12-12_13.00.34/09,target_bolt-3_id-9984.pcd,11,20,7.7239948059753365
source_2025-12-12_13.00.34/09,target_bolt-3_id-9984.pcd,11,50,7.509326165475647
source_2025-12-12_13.00.34/09,target_bolt-3_id-9984.pcd,12,2,12.539606265922597
source_2025-12-12_13.00.34/09,target_bolt-3_id-9984.pcd,12,5,9.327863689671796
source_2025-12-12_13.00.34/09,target_bolt-3_id-9984.pcd,12,10,8.007193760178602
source_2025-12-12_13.00.34/09,target_bolt-3_id-9984.pcd,12,20,7.4734116672923365
source_2025-12-12_13.00.34/09,target_bolt-3_id-9984.pcd,12,50,7.37914725286197
source_2025-12-12_13.00.34/09,target_bolt-3_id-9984.pcd,13,2,11.730872500397453
source_2025-12-12_13.00.34/09,target_bolt-3_id-9984.pcd,13,5,7.95975657912949
source_2025-12-12_13.00.34/09,target_bolt-3_id-9984.pcd,13,10,7.48210128449629
source_2025-12-12_13.00.34/09,target_bolt-3_id-9984.pcd,13,20,7.455011602386444
source_2025-12-12_13.00.34/09,target_bolt-3_id-9984.pcd,13,50,7.4577717128043535
source_2025-12-12_13.00.34/09,target_bolt-3_id-9984.pcd,14,2,10.95333949186257
source_2025-12-12_13.00.34/09,target_bolt-3_id-9984.pcd,14,5,8.214088277587742
source_2025-12-12_13.00.34/09,target_bolt-3_id-9984.pcd,14,10,7.541059192933665
source_2025-12-12_13.00.34/09,target_bolt-3_id-9984.pcd,14,20,7.451103645187959
source_2025-12-12_13.00.34/09,target_bolt-3_id-9984.pcd,14,50,7.4687437118653355
source_2025-12-12_13.00.34/09,target_bolt-3_id-9984.pcd,15,2,11.603011706304141
source_2025-12-12_13.00.34/09,target_bolt-3_id-9984.pcd,15,5,8.96189501330035
source_2025-12-12_13.00.34/09,target_bolt-3_id-9984.pcd,15,10,7.766484449506004
source_2025-12-12_13.00.34/09,target_bolt-3_id-9984.pcd,15,20,7.479209805902207
source_2025-12-12_13.00.34/09,target_bolt-3_id-9984.pcd,15,50,7.4827649226676165
source_2025-12-12_13.00.34/09,target_bolt-3_id-9984.pcd,16,2,10.814210211930417
source_2025-12-12_13.00.34/09,target_bolt-3_id-9984.pcd,16,5,7.643272616776785
source_2025-12-12_13.00.34/09,target_bolt-3_id-9984.pcd,16,10,7.418127374261058
source_2025-12-12_13.00.34/09,target_bolt-3_id-9984.pcd,16,20,7.459135491437405
source_2025-12-12_13.00.34/09,target_bolt-3_id-9984.pcd,16,50,7.49018690965168
source_2025-12-12_13.00.34/09,target_bolt-3_id-10001.pcd,10,2,36.80174240571698
source_2025-12-12_13.00.34/09,target_bolt-3_id-10001.pcd,10,5,33.28298318519476
source_2025-12-12_13.00.34/09,target_bolt-3_id-10001.pcd,10,10,32.65017880652532
source_2025-12-12_13.00.34/09,target_bolt-3_id-10001.pcd,10,20,31.892156129491145
source_2025-12-12_13.00.34/09,target_bolt-3_id-10001.pcd,10,50,31.878122275057944
source_2025-12-12_13.00.34/09,target_bolt-3_id-10001.pcd,11,2,11.223706730668495
source_2025-12-12_13.00.34/09,target_bolt-3_id-10001.pcd,11,5,4.51831243475127
source_2025-12-12_13.00.34/09,target_bolt-3_id-10001.pcd,11,10,3.6041471485808634
source_2025-12-12_13.00.34/09,target_bolt-3_id-10001.pcd,11,20,3.6910538983581747
source_2025-12-12_13.00.34/09,target_bolt-3_id-10001.pcd,11,50,4.339444381055959
source_2025-12-12_13.00.34/09,target_bolt-3_id-10001.pcd,12,2,8.06213956300495
source_2025-12-12_13.00.34/09,target_bolt-3_id-10001.pcd,12,5,4.378019700513364
source_2025-12-12_13.00.34/09,target_bolt-3_id-10001.pcd,12,10,3.5843562861858147
source_2025-12-12_13.00.34/09,target_bolt-3_id-10001.pcd,12,20,3.644678008893902
source_2025-12-12_13.00.34/09,target_bolt-3_id-10001.pcd,12,50,3.6295895247210703
source_2025-12-12_13.00.34/09,target_bolt-3_id-10001.pcd,13,2,17.959273840160108
source_2025-12-12_13.00.34/09,target_bolt-3_id-10001.pcd,13,5,4.473066311745029
source_2025-12-12_13.00.34/09,target_bolt-3_id-10001.pcd,13,10,3.574596569260113
source_2025-12-12_13.00.34/09,target_bolt-3_id-10001.pcd,13,20,3.52009402927435
source_2025-12-12_13.00.34/09,target_bolt-3_id-10001.pcd,13,50,3.4420990375033567
source_2025-12-12_13.00.34/09,target_bolt-3_id-10001.pcd,14,2,6.547126252034941
source_2025-12-12_13.00.34/09,target_bolt-3_id-10001.pcd,14,5,4.314766534189727
source_2025-12-12_13.00.34/09,target_bolt-3_id-10001.pcd,14,10,3.683763497374853
source_2025-12-12_13.00.34/09,target_bolt-3_id-10001.pcd,14,20,3.5620298012574563
source_2025-12-12_13.00.34/09,target_bolt-3_id-10001.pcd,14,50,3.4163497862191226
source_2025-12-12_13.00.34/09,target_bolt-3_id-10001.pcd,15,2,6.521034855054817
source_2025-12-12_13.00.34/09,target_bolt-3_id-10001.pcd,15,5,4.339494120070549
source_2025-12-12_13.00.34/09,target_bolt-3_id-10001.pcd,15,10,3.7013783817119075
source_2025-12-12_13.00.34/09,target_bolt-3_id-10001.pcd,15,20,3.5420169138819646
source_2025-12-12_13.00.34/09,target_bolt-3_id-10001.pcd,15,50,3.3848140153466106
source_2025-12-12_13.00.34/09,target_bolt-3_id-10001.pcd,16,2,6.079939750426765
source_2025-12-12_13.00.34/09,target_bolt-3_id-10001.pcd,16,5,4.495849004420898
source_2025-12-12_13.00.34/09,target_bolt-3_id-10001.pcd,16,10,3.8123735956155036
source_2025-12-12_13.00.34/09,target_bolt-3_id-10001.pcd,16,20,3.5505280654209592
source_2025-12-12_13.00.34/09,target_bolt-3_id-10001.pcd,16,50,3.3869445390312864
source_2025-12-12_13.00.34/09,target_bolt-4_id-10065.pcd,10,2,17.945955787697915
source_2025-12-12_13.00.34/09,target_bolt-4_id-10065.pcd,10,5,14.0598422340263
source_2025-12-12_13.00.34/09,target_bolt-4_id-10065.pcd,10,10,10.88459571711072
source_2025-12-12_13.00.34/09,target_bolt-4_id-10065.pcd,10,20,9.372366974359423
source_2025-12-12_13.00.34/09,target_bolt-4_id-10065.pcd,10,50,11.334452537224347
source_2025-12-12_13.00.34/09,target_bolt-4_id-10065.pcd,11,2,16.75922745858785
source_2025-12-12_13.00.34/09,target_bolt-4_id-10065.pcd,11,5,14.587398609729203
source_2025-12-12_13.00.34/09,target_bolt-4_id-10065.pcd,11,10,11.235854801892017
source_2025-12-12_13.00.34/09,target_bolt-4_id-10065.pcd,11,20,10.301637877903998
source_2025-12-12_13.00.34/09,target_bolt-4_id-10065.pcd,11,50,11.056531791568979
source_2025-12-12_13.00.34/09,target_bolt-4_id-10065.pcd,12,2,17.129495975625908
source_2025-12-12_13.00.34/09,target_bolt-4_id-10065.pcd,12,5,13.193439721506358
source_2025-12-12_13.00.34/09,target_bolt-4_id-10065.pcd,12,10,11.12396482649537
source_2025-12-12_13.00.34/09,target_bolt-4_id-10065.pcd,12,20,10.640066957494446
source_2025-12-12_13.00.34/09,target_bolt-4_id-10065.pcd,12,50,11.112801349854692
source_2025-12-12_13.00.34/09,target_bolt-4_id-10065.pcd,13,2,16.25052354859833
source_2025-12-12_13.00.34/09,target_bolt-4_id-10065.pcd,13,5,13.71770920062041
source_2025-12-12_13.00.34/09,target_bolt-4_id-10065.pcd,13,10,11.126239835702064
source_2025-12-12_13.00.34/09,target_bolt-4_id-10065.pcd,13,20,10.85293665232674
source_2025-12-12_13.00.34/09,target_bolt-4_id-10065.pcd,13,50,10.990339859404854
source_2025-12-12_13.00.34/09,target_bolt-4_id-10065.pcd,14,2,18.421098253988312
source_2025-12-12_13.00.34/09,target_bolt-4_id-10065.pcd,14,5,11.910064725459314
source_2025-12-12_13.00.34/09,target_bolt-4_id-10065.pcd,14,10,10.969494918620478
source_2025-12-12_13.00.34/09,target_bolt-4_id-10065.pcd,14,20,10.89513148770854
source_2025-12-12_13.00.34/09,target_bolt-4_id-10065.pcd,14,50,10.920067038017969
source_2025-12-12_13.00.34/09,target_bolt-4_id-10065.pcd,15,2,16.14924372643037
source_2025-12-12_13.00.34/09,target_bolt-4_id-10065.pcd,15,5,12.55843760942665
source_2025-12-12_13.00.34/09,target_bolt-4_id-10065.pcd,15,10,11.031779250008334
source_2025-12-12_13.00.34/09,target_bolt-4_id-10065.pcd,15,20,10.954297021134233
source_2025-12-12_13.00.34/09,target_bolt-4_id-10065.pcd,15,50,10.948085713416056
source_2025-12-12_13.00.34/09,target_bolt-4_id-10065.pcd,16,2,16.841465570753616
source_2025-12-12_13.00.34/09,target_bolt-4_id-10065.pcd,16,5,12.491270531526398
source_2025-12-12_13.00.34/09,target_bolt-4_id-10065.pcd,16,10,11.048075220720955
source_2025-12-12_13.00.34/09,target_bolt-4_id-10065.pcd,16,20,10.94717966152621
source_2025-12-12_13.00.34/09,target_bolt-4_id-10065.pcd,16,50,10.938959554587345
source_2025-12-12_13.00.34/19,target_bolt-3_id-9991.pcd,10,2,6.1869173156008275
source_2025-12-12_13.00.34/19,target_bolt-3_id-9991.pcd,10,5,3.1204481070176224
source_2025-12-12_13.00.34/19,target_bolt-3_id-9991.pcd,10,10,3.2517014784578095
source_2025-12-12_13.00.34/19,target_bolt-3_id-9991.pcd,10,20,3.289126799585599
source_2025-12-12_13.00.34/19,target_bolt-3_id-9991.pcd,10,50,3.364223192897278
source_2025-12-12_13.00.34/19,target_bolt-3_id-9991.pcd,11,2,4.799310204035268
source_2025-12-12_13.00.34/19,target_bolt-3_id-9991.pcd,11,5,2.943193508901198
source_2025-12-12_13.00.34/19,target_bolt-3_id-9991.pcd,11,10,2.587367016546607
source_2025-12-12_13.00.34/19,target_bolt-3_id-9991.pcd,11,20,2.368374815867451
source_2025-12-12_13.00.34/19,target_bolt-3_id-9991.pcd,11,50,2.4866049071797827
source_2025-12-12_13.00.34/19,target_bolt-3_id-9991.pcd,12,2,3.7220525871468206
source_2025-12-12_13.00.34/19,target_bolt-3_id-9991.pcd,12,5,2.3053752239860947
source_2025-12-12_13.00.34/19,target_bolt-3_id-9991.pcd,12,10,2.229721930131152
source_2025-12-12_13.00.34/19,target_bolt-3_id-9991.pcd,12,20,2.213879625105025
source_2025-12-12_13.00.34/19,target_bolt-3_id-9991.pcd,12,50,2.2143565375164784
source_2025-12-12_13.00.34/19,target_bolt-3_id-9991.pcd,13,2,6.380980130194814
source_2025-12-12_13.00.34/19,target_bolt-3_id-9991.pcd,13,5,3.377014134426447
source_2025-12-12_13.00.34/19,target_bolt-3_id-9991.pcd,13,10,2.402016712177844
source_2025-12-12_13.00.34/19,target_bolt-3_id-9991.pcd,13,20,2.1666310521038366
source_2025-12-12_13.00.34/19,target_bolt-3_id-9991.pcd,13,50,2.1182896508261115
source_2025-12-12_13.00.34/19,target_bolt-3_id-9991.pcd,14,2,4.641993296785324
source_2025-12-12_13.00.34/19,target_bolt-3_id-9991.pcd,14,5,2.57146537825236
source_2025-12-12_13.00.34/19,target_bolt-3_id-9991.pcd,14,10,2.205428384497429
source_2025-12-12_13.00.34/19,target_bolt-3_id-9991.pcd,14,20,2.1356062368108306
source_2025-12-12_13.00.34/19,target_bolt-3_id-9991.pcd,14,50,2.101605150128652
source_2025-12-12_13.00.34/19,target_bolt-3_id-9991.pcd,15,2,6.892203093464482
source_2025-12-12_13.00.34/19,target_bolt-3_id-9991.pcd,15,5,2.793999385965906
source_2025-12-12_13.00.34/19,target_bolt-3_id-9991.pcd,15,10,2.1808471973547845
source_2025-12-12_13.00.34/19,target_bolt-3_id-9991.pcd,15,20,2.116400893156089
source_2025-12-12_13.00.34/19,target_bolt-3_id-9991.pcd,15,50,2.102886612786394
source_2025-12-12_13.00.34/19,target_bolt-3_id-9991.pcd,16,2,6.033269084616368
source_2025-12-12_13.00.34/19,target_bolt-3_id-9991.pcd,16,5,2.586460982261343
source_2025-12-12_13.00.34/19,target_bolt-3_id-9991.pcd,16,10,2.154270702678059
source_2025-12-12_13.00.34/19,target_bolt-3_id-9991.pcd,16,20,2.1157519292960454
source_2025-12-12_13.00.34/19,target_bolt-3_id-9991.pcd,16,50,2.1116193255044027
source_2025-12-12_13.00.34/19,target_bolt-3_id-10032.pcd,10,2,23.950074680332147
source_2025-12-12_13.00.34/19,target_bolt-3_id-10032.pcd,10,5,19.31774197449274
source_2025-12-12_13.00.34/19,target_bolt-3_id-10032.pcd,10,10,16.67168605602825
source_2025-12-12_13.00.34/19,target_bolt-3_id-10032.pcd,10,20,16.06177563711722
source_2025-12-12_13.00.34/19,target_bolt-3_id-10032.pcd,10,50,15.630724263074779
